Country,Year,Sector,Site,Station,Reef.zone,benthic_name,benthic_code,cover,Latitude,Longitude,Organization,Period,Source,site.id
Tanzania,2007,NA,Zanzibar,Changuu,NA,Dead Standing coral,DC,34,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChanguuNAPre
Tanzania,2007,NA,Zanzibar,Changuu,NA,Coral,HC,51,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChanguuNAPre
Tanzania,2007,NA,Zanzibar,Changuu,NA,Soft coral,SC,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChanguuNAPre
Tanzania,2007,NA,Zanzibar,Changuu,NA,Spongy,SPG,0,-6.06522,39.10053,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChanguuNAPre
Tanzania,2007,NA,Zanzibar,Chapwani,NA,Algae-coralline,ACOR,1,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChapwaniNAPre
Tanzania,2007,NA,Zanzibar,Chapwani,NA,Algae-macro/fleshy,AMAC,3,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChapwaniNAPre
Tanzania,2007,NA,Zanzibar,Chapwani,NA,Bare substrate,BS,40,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChapwaniNAPre
Tanzania,2007,NA,Zanzibar,Chapwani,NA,Dead Standing coral,DC,14,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChapwaniNAPre
Tanzania,2007,NA,Zanzibar,Chapwani,NA,Coral,HC,36,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChapwaniNAPre
Tanzania,2007,NA,Zanzibar,Chapwani,NA,Soft coral,SC,3,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChapwaniNAPre
Tanzania,2007,NA,Zanzibar,Chapwani,NA,Spongy,SPG,0,-6.11905,39.18939,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChapwaniNAPre
Tanzania,2007,NA,Zanzibar,Chumbe,NA,Algae-coralline,ACOR,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChumbeNAPre
Tanzania,2007,NA,Zanzibar,Chumbe,NA,Algae-macro/fleshy,AMAC,1,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChumbeNAPre
Tanzania,2007,NA,Zanzibar,Chumbe,NA,Bare substrate,BS,5,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChumbeNAPre
Tanzania,2007,NA,Zanzibar,Chumbe,NA,Dead Standing coral,DC,34,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChumbeNAPre
Tanzania,2007,NA,Zanzibar,Chumbe,NA,Coral,HC,57,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChumbeNAPre
Tanzania,2007,NA,Zanzibar,Chumbe,NA,Soft coral,SC,1,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChumbeNAPre
Tanzania,2007,NA,Zanzibar,Chumbe,NA,Spongy,SPG,0,-6.27682,39.1733,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarChumbeNAPre
Tanzania,2007,NA,Zanzibar,Kwale,NA,Algae-coralline,ACOR,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarKwaleNAPre
Tanzania,2007,NA,Zanzibar,Kwale,NA,Algae-macro/fleshy,AMAC,46,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarKwaleNAPre
Tanzania,2007,NA,Zanzibar,Kwale,NA,Bare substrate,BS,8,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarKwaleNAPre
Tanzania,2007,NA,Zanzibar,Kwale,NA,Dead Standing coral,DC,27,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarKwaleNAPre
Tanzania,2007,NA,Zanzibar,Kwale,NA,Coral,HC,15,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarKwaleNAPre
Tanzania,2007,NA,Zanzibar,Kwale,NA,Soft coral,SC,0,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarKwaleNAPre
Tanzania,2007,NA,Zanzibar,Kwale,NA,Spongy,SPG,2,-6.36358,39.28455,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarKwaleNAPre
Tanzania,2007,NA,Zanzibar,Mnemba,NA,Algae-coralline,ACOR,7,-5.83376,39.39143,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarMnembaNAPre
Tanzania,2007,NA,Zanzibar,Mnemba,NA,Algae-macro/fleshy,AMAC,0,-5.83376,39.39143,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarMnembaNAPre
Tanzania,2007,NA,Zanzibar,Mnemba,NA,Bare substrate,BS,7,-5.83376,39.39143,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarMnembaNAPre
Tanzania,2007,NA,Zanzibar,Mnemba,NA,Dead Standing coral,DC,43,-5.83376,39.39143,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarMnembaNAPre
Tanzania,2007,NA,Zanzibar,Mnemba,NA,Coral,HC,10,-5.83376,39.39143,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarMnembaNAPre
Tanzania,2007,NA,Zanzibar,Mnemba,NA,Soft coral,SC,0,-5.83376,39.39143,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarMnembaNAPre
Tanzania,2007,NA,Zanzibar,Mnemba,NA,Spongy,SPG,7,-5.83376,39.39143,NA,Pre,GCRMN 2015,Tanzania2007NAZanzibarMnembaNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_North,NA,Algae-coralline,ACOR,0,-6.41454,39.15424,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_North,NA,Algae-macro/fleshy,AMAC,5,-6.41454,39.15424,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_North,NA,Bare substrate,BS,41,-6.41454,39.15424,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_North,NA,Coral,HC,52,-6.41454,39.15424,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_North,NA,Recent Dead Coral,RDC,2,-6.41454,39.15424,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_North,NA,Soft coral,SC,0,-6.41454,39.15424,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_North,NA,Spongy,SPG,0,-6.41454,39.15424,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_West,NA,Algae-coralline,ACOR,0,-6.42103,39.16054,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_West,NA,Algae-macro/fleshy,AMAC,6,-6.42103,39.16054,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_West,NA,Bare substrate,BS,43,-6.42103,39.16054,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_West,NA,Coral,HC,47,-6.42103,39.16054,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_West,NA,Soft coral,SC,0,-6.42103,39.16054,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Bongoyo_West,NA,Spongy,SPG,0,-6.42103,39.16054,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamBongoyo_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_North,NA,Algae-coralline,ACOR,1,-6.39019,39.14367,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_North,NA,Algae-macro/fleshy,AMAC,1,-6.39019,39.14367,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_North,NA,Bare substrate,BS,28,-6.39019,39.14367,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_North,NA,Coral,HC,65,-6.39019,39.14367,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_North,NA,Recent Dead Coral,RDC,1,-6.39019,39.14367,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_North,NA,Soft coral,SC,0,-6.39019,39.14367,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_North,NA,Spongy,SPG,0,-6.39019,39.14367,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_NorthNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_West,NA,Algae-coralline,ACOR,0,-6.39321,39.14555,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_West,NA,Algae-macro/fleshy,AMAC,3,-6.39321,39.14555,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_West,NA,Bare substrate,BS,48,-6.39321,39.14555,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_West,NA,Coral,HC,48,-6.39321,39.14555,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_West,NA,Soft coral,SC,0,-6.39321,39.14555,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_WestNAPre
Tanzania,2008,NA,Dar_es_Salaam,Mbudya_West,NA,Spongy,SPG,0,-6.39321,39.14555,NA,Pre,GCRMN 2015,Tanzania2008NADar_es_SalaamMbudya_WestNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Algae-coralline,ACOR,1,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Algae-macro/fleshy,AMAC,13,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Bare substrate,BS,8,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Dead Standing coral,DC,33,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Coral,HC,33,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Recent Dead Coral,RDC,0,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Rubble,RUB,3,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Soft coral,SC,4,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Seagrass,SGR,0,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Chanjale,NA,Spongy,SPG,0,-5.18308,39.03529,NA,Pre,GCRMN 2015,Tanzania2008NATangaChanjaleNAPre
Tanzania,2008,NA,Tanga,Fungu_Zinga,NA,Algae-macro/fleshy,AMAC,0,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2008NATangaFungu_ZingaNAPre
Tanzania,2008,NA,Tanga,Fungu_Zinga,NA,Bare substrate,BS,3,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2008NATangaFungu_ZingaNAPre
Tanzania,2008,NA,Tanga,Fungu_Zinga,NA,Coral,HC,29,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2008NATangaFungu_ZingaNAPre
Tanzania,2008,NA,Tanga,Fungu_Zinga,NA,Recent Dead Coral,RDC,2,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2008NATangaFungu_ZingaNAPre
Tanzania,2008,NA,Tanga,Fungu_Zinga,NA,Rubble,RUB,3,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2008NATangaFungu_ZingaNAPre
Tanzania,2008,NA,Tanga,Fungu_Zinga,NA,Soft coral,SC,0,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2008NATangaFungu_ZingaNAPre
Tanzania,2008,NA,Tanga,Fungu_Zinga,NA,Spongy,SPG,0,-5.538249629,39.03566837,NA,Pre,GCRMN 2015,Tanzania2008NATangaFungu_ZingaNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Algae-coralline,ACOR,0,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Algae-macro/fleshy,AMAC,12,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Bare substrate,BS,19,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Dead Standing coral,DC,39,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Coral,HC,9,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Recent Dead Coral,RDC,0,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Rubble,RUB,11,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Soft coral,SC,0,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Seagrass,SGR,6,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Jambe,NA,Spongy,SPG,0,-5.09664,39.16769,NA,Pre,GCRMN 2015,Tanzania2008NATangaJambeNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Algae-coralline,ACOR,0,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Algae-macro/fleshy,AMAC,2,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Bare substrate,BS,15,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Dead Standing coral,DC,42,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Coral,HC,12,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Recent Dead Coral,RDC,0,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Rubble,RUB,5,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Soft coral,SC,12,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Seagrass,SGR,0,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kipwani,NA,Spongy,SPG,9,-5.16155675,39.143729,NA,Pre,GCRMN 2015,Tanzania2008NATangaKipwaniNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Algae-coralline,ACOR,2,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Algae-macro/fleshy,AMAC,3,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Bare substrate,BS,3,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Dead Standing coral,DC,28,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Coral,HC,49,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Recent Dead Coral,RDC,0,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Rubble,RUB,10,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Soft coral,SC,0,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Seagrass,SGR,0,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Kitanga,NA,Spongy,SPG,0,-5.3,39.1,NA,Pre,GCRMN 2015,Tanzania2008NATangaKitangaNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Algae-coralline,ACOR,3,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Algae-macro/fleshy,AMAC,26,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Bare substrate,BS,1,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Dead Standing coral,DC,18,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Coral,HC,41,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Recent Dead Coral,RDC,0,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Rubble,RUB,7,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Soft coral,SC,0,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Seagrass,SGR,0,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Makome,NA,Spongy,SPG,0,-5.24446947,39.10504103,NA,Pre,GCRMN 2015,Tanzania2008NATangaMakomeNAPre
Tanzania,2008,NA,Tanga,Maziwe,NA,Algae-macro/fleshy,AMAC,0,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2008NATangaMaziweNAPre
Tanzania,2008,NA,Tanga,Maziwe,NA,Bare substrate,BS,6,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2008NATangaMaziweNAPre
Tanzania,2008,NA,Tanga,Maziwe,NA,Dead Standing coral,DC,0,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2008NATangaMaziweNAPre
Tanzania,2008,NA,Tanga,Maziwe,NA,Coral,HC,6,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2008NATangaMaziweNAPre
Tanzania,2008,NA,Tanga,Maziwe,NA,Recent Dead Coral,RDC,2,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2008NATangaMaziweNAPre
Tanzania,2008,NA,Tanga,Maziwe,NA,Rubble,RUB,12,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2008NATangaMaziweNAPre
Tanzania,2008,NA,Tanga,Maziwe,NA,Soft coral,SC,12,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2008NATangaMaziweNAPre
Tanzania,2008,NA,Tanga,Maziwe,NA,Spongy,SPG,0,-5.498362,39.068184,NA,Pre,GCRMN 2015,Tanzania2008NATangaMaziweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Algae-coralline,ACOR,1,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Algae-macro/fleshy,AMAC,5,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Bare substrate,BS,4,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Dead Standing coral,DC,21,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Coral,HC,33,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Recent Dead Coral,RDC,0,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Rubble,RUB,15,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Soft coral,SC,14,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Seagrass,SGR,1,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Shenguwe,NA,Spongy,SPG,0,-5.22797327,39.10948277,NA,Pre,GCRMN 2015,Tanzania2008NATangaShenguweNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Algae-coralline,ACOR,1,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Algae-macro/fleshy,AMAC,9,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Bare substrate,BS,9,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Dead Standing coral,DC,38,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Coral,HC,6,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Recent Dead Coral,RDC,0,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Rubble,RUB,31,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Soft coral,SC,2,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Seagrass,SGR,0,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Taa,NA,Spongy,SPG,0,-5.17357,39.05461,NA,Pre,GCRMN 2015,Tanzania2008NATangaTaaNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Algae-coralline,ACOR,2,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Algae-macro/fleshy,AMAC,7,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Bare substrate,BS,1,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Dead Standing coral,DC,24,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Coral,HC,55,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Recent Dead Coral,RDC,0,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Rubble,RUB,5,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Soft coral,SC,0,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Seagrass,SGR,0,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Tanga,Upangu,NA,Spongy,SPG,0,-5.1857,39.04444,NA,Pre,GCRMN 2015,Tanzania2008NATangaUpanguNAPre
Tanzania,2008,NA,Zanzibar,Bawe,NA,Algae-coralline,ACOR,3,-6.08326,39.08051,NA,Pre,GCRMN 2015,Tanzania2008NAZanzibarBaweNAPre
